Id,WebName,FirstName,SecondName,DreamTeam,SelectedBy,Position,Team,FixtureWeek1,Opponent1,HomeAway1,FixtureWeek2,Opponent2,HomeAway2,FixtureWeek3,Opponent3,HomeAway3,GameWeek,Points,Cost,NetTransfers,MinutesPlayed,Goals,Assists,CleanSheet,Bonus,YellowCards,RedCards,GoalsConceded,Crosses,BigChancesCreated,ClearancesBlocksIntercepts,Recoveries,KeyPasses,Tackles,AttemptedPasses,PassesCompleted,BigChancesMissed,ErrorsToGoal,ErrorsToGoalAttempt,Tackled,Offside,Fouls,Dribbles
98,Cahill,Gary,Cahill,FALSE,3,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,18,7,62,-6770,90,0,0,1,1,0,0,0,0,0,6,3,0,0,50,45,0,0,0,0,0,2,0
98,Cahill,Gary,Cahill,FALSE,3,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,19,0,62,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Cahill,Gary,Cahill,FALSE,3,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,20,6,62,-5778,90,0,0,1,0,0,0,0,0,0,6,9,0,0,77,73,0,0,0,0,0,2,1
98,Cahill,Gary,Cahill,FALSE,3,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,21,6,62,1563,90,0,0,1,0,0,0,0,0,0,5,7,0,0,68,64,0,0,0,0,0,0,0
98,Cahill,Gary,Cahill,FALSE,3,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,22,1,62,-2062,90,0,0,0,0,0,0,2,0,0,9,4,0,1,43,39,0,0,0,0,0,1,0
98,Cahill,Gary,Cahill,FALSE,3,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,23,1,62,-877,32,0,0,0,0,0,0,0,0,0,1,2,0,1,12,11,0,0,0,0,0,0,0
98,Cahill,Gary,Cahill,FALSE,3,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,24,0,62,-18487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Cahill,Gary,Cahill,FALSE,3,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,25,1,62,-5972,90,0,0,0,0,0,0,3,0,0,5,4,0,0,78,70,0,0,0,0,0,1,0
98,Cahill,Gary,Cahill,FALSE,3,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,26,0,62,-551,90,0,0,0,0,0,0,4,0,0,8,3,0,2,67,57,0,0,0,0,0,0,0
98,Cahill,Gary,Cahill,FALSE,3,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,27,1,62,-738,16,0,0,0,0,0,0,0,0,0,0,2,0,1,10,10,0,0,0,0,0,0,0
98,Cahill,Gary,Cahill,FALSE,3,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,28,0,62,-2943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Cahill,Gary,Cahill,FALSE,3,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,29,0,62,-2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Cahill,Gary,Cahill,FALSE,3,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,30,2,62,-1572,90,0,0,0,0,0,0,1,0,0,9,2,0,0,59,51,0,0,0,0,0,1,0
98,Cahill,Gary,Cahill,FALSE,3,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,32,0,62,-638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Cahill,Gary,Cahill,FALSE,3,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,33,2,62,-699,90,0,0,0,0,0,0,1,0,0,11,5,0,0,56,50,0,0,0,0,0,0,0
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,1,0,70,0,90,0,0,0,0,1,0,3,1,0,5,4,3,0,35,32,0,0,0,2,0,2,1
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,2,16,70,-65173,90,2,0,0,3,1,0,1,1,0,8,5,0,2,32,21,0,0,0,0,0,0,1
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,3,6,70,216001,90,0,0,1,0,0,0,0,0,0,3,11,1,2,43,39,0,0,0,1,0,2,2
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,4,2,71,108022,90,0,0,0,0,0,0,1,2,0,4,5,2,1,43,35,0,0,0,1,1,0,1
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,5,6,71,-14958,90,0,0,1,0,0,0,0,0,0,2,6,0,0,35,24,0,0,0,1,0,0,0
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,6,0,71,-13089,58,0,0,0,0,1,0,0,0,0,10,4,0,1,20,14,0,0,0,0,0,2,0
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,7,2,70,-140956,90,0,0,0,0,0,0,1,1,0,7,8,0,0,36,25,0,0,0,1,0,1,0
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,8,1,70,-59475,90,0,0,0,0,0,0,2,0,0,5,11,2,1,48,37,0,0,0,1,2,0,0
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,9,1,70,-41740,67,0,0,0,0,0,0,2,0,0,1,3,0,0,15,11,0,0,0,0,0,0,0
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,10,6,69,-74227,90,0,0,1,0,0,0,0,0,0,1,8,0,3,46,40,0,0,0,1,1,2,1
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,11,6,69,-40672,90,0,0,1,0,0,0,0,0,0,4,8,0,0,46,38,0,0,0,1,0,2,0
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,12,14,69,-12690,90,1,0,1,2,0,0,0,0,0,6,10,0,1,52,42,0,0,0,0,0,0,0
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,13,2,69,18721,90,0,0,0,0,0,0,1,0,0,4,10,0,0,46,34,1,0,0,1,0,2,0
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,14,6,69,29427,90,0,0,1,0,0,0,0,0,1,3,9,2,0,61,48,1,0,0,3,0,1,0
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,15,2,69,37309,90,0,0,0,0,0,0,1,1,0,5,4,1,0,48,39,0,1,0,0,0,0,2
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,16,0,69,4279,54,0,0,0,0,1,0,1,0,0,4,3,1,0,40,36,0,0,0,0,0,1,0
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,17,6,69,-37733,90,0,1,0,1,0,0,1,2,1,3,4,4,0,56,47,0,0,0,2,0,0,1
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,18,14,69,14462,90,1,0,1,3,1,0,0,0,0,1,3,2,1,51,43,0,0,0,1,0,1,1
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,19,6,70,123848,90,0,0,1,0,0,0,0,0,0,1,8,2,0,62,43,0,0,0,0,0,2,1
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,20,14,71,82397,90,1,0,1,2,0,0,0,0,0,3,3,1,1,40,33,0,0,0,1,1,1,1
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,21,6,72,167449,90,0,0,1,0,0,0,0,2,0,3,6,3,0,42,37,0,0,0,3,0,0,0
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,22,7,72,-218,90,1,0,0,0,0,0,2,0,0,4,3,0,0,31,24,0,0,0,1,0,1,0
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,23,8,73,144621,90,0,0,1,2,0,0,0,0,0,0,5,2,1,41,33,0,0,0,0,0,0,1
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,24,6,73,41720,74,0,0,1,0,0,0,0,0,0,5,2,1,0,31,26,0,0,0,2,0,0,0
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,25,1,73,32408,90,0,0,0,0,0,0,3,3,0,1,3,3,0,49,36,0,0,0,1,1,1,1
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,26,0,74,-14298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,27,0,73,-208738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,28,1,72,-156964,90,0,0,0,0,0,0,2,2,1,0,3,2,0,35,32,0,0,0,1,1,2,0
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,29,2,72,-32686,90,0,0,0,0,0,0,1,0,0,4,6,0,1,28,21,0,0,0,2,0,1,0
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,30,2,72,-124,90,0,0,0,0,0,0,1,1,1,2,3,1,0,39,32,0,0,0,3,0,2,0
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,32,1,72,10388,82,0,0,0,0,0,0,3,0,0,3,8,1,0,40,29,0,0,0,3,1,0,0
100,Alonso,Marcos,Alonso,TRUE,19.7,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,33,2,72,7602,90,0,0,0,0,0,0,1,2,0,1,6,0,2,37,27,0,0,0,2,0,0,1
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,1,6,60,0,90,1,0,0,0,1,0,3,0,0,8,5,0,0,44,39,0,0,0,1,0,2,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,2,4,60,14068,90,0,1,0,0,1,0,1,0,0,5,10,0,5,31,22,0,0,0,2,0,4,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,3,6,60,13972,90,0,0,1,0,0,0,0,0,0,6,4,0,0,57,52,0,0,0,0,0,1,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,4,2,60,21737,90,0,0,0,0,0,0,1,0,0,3,5,1,3,55,51,0,0,0,1,0,0,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,5,3,60,-38048,86,0,0,1,0,0,1,0,0,0,9,11,0,0,63,49,0,0,0,1,0,2,2
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,6,0,60,-409689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,7,0,59,-160129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,8,1,59,-3364,90,0,0,0,0,0,0,2,0,0,6,6,0,0,45,39,0,0,0,1,0,0,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,9,1,59,-17454,90,0,0,0,0,0,0,2,0,0,18,8,0,0,44,36,0,0,0,0,0,2,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,10,6,59,-5706,90,0,0,1,0,0,0,0,0,0,7,8,0,0,66,63,0,0,0,0,0,0,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,11,0,59,-7858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,12,0,59,-28529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,13,0,59,-42921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,14,0,58,-38767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,15,0,58,-48970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,16,0,58,-30554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,17,0,58,-13087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,18,0,58,-11502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,19,0,58,-13291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,20,0,58,-7721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,21,0,57,-9291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,22,0,57,-2630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,23,0,57,-5556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,24,1,57,-2415,32,0,0,0,0,0,0,0,0,0,3,1,0,0,19,17,0,0,0,0,0,0,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,25,0,57,-2142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,26,2,57,-3368,90,0,1,0,0,1,0,4,0,0,4,7,0,1,64,49,0,0,1,1,0,1,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,27,0,57,-583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,28,0,57,-3946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,29,0,57,-2442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,30,0,57,-1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,32,0,57,-1709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,David Luiz,David,Luiz Moreira Marinho,FALSE,8.1,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,33,0,57,-993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Moses,Victor,Moses,FALSE,2,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,1,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Moses,Victor,Moses,FALSE,2,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,2,2,65,1716,90,0,0,0,0,0,0,1,1,0,4,5,1,2,18,13,0,0,0,0,0,3,3
102,Moses,Victor,Moses,FALSE,2,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,3,5,65,4497,88,0,0,1,0,1,0,0,0,0,2,5,1,0,14,13,0,0,0,1,0,3,2
102,Moses,Victor,Moses,FALSE,2,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,4,2,65,1473,73,0,0,0,0,0,0,1,1,0,3,2,0,0,22,19,0,0,0,0,0,2,0
102,Moses,Victor,Moses,FALSE,2,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,5,6,65,-2636,90,0,0,1,0,0,0,0,1,0,3,9,1,3,25,16,0,0,1,5,0,2,0
102,Moses,Victor,Moses,FALSE,2,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,6,6,65,276,90,0,0,1,0,0,0,0,0,0,1,7,1,1,28,20,0,0,0,2,0,2,1
102,Moses,Victor,Moses,FALSE,2,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,7,0,65,-243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Moses,Victor,Moses,FALSE,2,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,8,1,65,-3191,39,0,0,0,0,0,0,1,0,0,1,2,0,0,24,21,0,0,0,0,0,0,0
102,Moses,Victor,Moses,FALSE,2,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,9,0,65,-7646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Moses,Victor,Moses,FALSE,2,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,10,0,65,-6845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Moses,Victor,Moses,FALSE,2,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,11,0,64,-2743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Moses,Victor,Moses,FALSE,2,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,12,0,64,-2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Moses,Victor,Moses,FALSE,2,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,13,0,64,-879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Moses,Victor,Moses,FALSE,2,Defender,Chelsea,Gameweek 34,Southampton,FALSE,Gameweek 34,Burnley,FALSE,Gameweek 36,Swansea,FALSE,14,1,64,58,15,0,0,0,0,0,0,0,0,0,1,1,0,0,13,8,0,0,0,1,0,0,0
